School ID,School Name,District ID,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,County
2331,Little Oak Middle School,396,St Tammany Parish School System,LA,Slidell,70461,59241 Rebel Dr,,[4-6],,N,,,,,,,,1090,,372,54,,55131,6788,67825,,22448,2195,16619,,,174,174,,,,,,,,,LA,61919,355.856321839,24643,141.626436782,LA@2331@396,,SY16-17,,426,0.390825688,Primary,,,,,,,,St. Tammany Parish
4837,Little Pearl Elementary School,396,St Tammany Parish School System,LA,Pearl River,70452,38480 Sullivan Drive,,[PK K],,N,,,,,,,,114,,80,6,,10731,873,3947,,9404,833,2805,,,170,170,,,,,,,,,LA,11604,68.258823529,10237,60.217647059,LA@4837@396,,SY16-17,,86,0.754385965,Primary,,,,,,,,St. Tammany Parish
2333,Madisonville Elementary School,396,St Tammany Parish School System,LA,Madisonville,70447,317 Highway 1077,,[PK K 1-2],,N,,,,,,,,949,,171,24,,22463,3306,66321,,14150,1745,31680,,,174,174,,,,,,,,,LA,25769,148.097701149,15895,91.350574713,LA@2333@396,,SY16-17,,195,0.205479452,Primary,,,,,,,,St. Tammany Parish
2334,Madisonville Junior High School,396,St Tammany Parish School System,LA,Madisonville,70447,106 Cedar Street,,[6-8],,N,,,,,,,,834,,131,26,,13931,2796,46765,,4237,734,10791,,,174,174,,,,,,,,,LA,16727,96.132183908,4971,28.568965517,LA@2334@396,,SY16-17,,157,0.188249400,Middle,,,,,,,,St. Tammany Parish
2335,Magnolia Trace Elementary School,396,St Tammany Parish School System,LA,Mandeville,70448,1405 Hwy 1088,,[2-3],,N,,,,,,,,398,,84,11,,12777,1518,29477,,6405,792,12112,,,174,174,,,,,,,,,LA,14295,82.155172414,7197,41.362068966,LA@2335@396,,SY16-17,,95,0.238693467,Primary,,,,,,,,St. Tammany Parish
2336,Mandeville Elementary School,396,St Tammany Parish School System,LA,Mandeville,70448,519 Massena Street,,[PK K 1-3],,N,,,,,,,,537,,135,22,,19087,2643,38739,,11548,1555,20464,,,174,174,,,,,,,,,LA,21730,124.885057471,13103,75.304597701,LA@2336@396,,SY16-17,,157,0.292364991,Primary,,,,,,,,St. Tammany Parish
2282,Mandeville High School,396,St Tammany Parish School System,LA,Mandeville,70471,#1 Skipper Dr,,[8-12],,N,,,,,,,,1999,,307,28,,31829,3104,70016,,8735,762,8452,,,174,174,,,,,,,,,LA,34933,200.764367816,9497,54.580459770,LA@2282@396,,SY16-17,,335,0.167583792,High,,,,,,,,St. Tammany Parish
2283,Mandeville Junior High School,396,St Tammany Parish School System,LA,Mandeville,70448,639 Carondelet,,[7-8],,N,,,,,,,,630,,118,13,,13842,1683,32500,,6079,798,8769,,,174,174,,,,,,,,,LA,15525,89.224137931,6877,39.522988506,LA@2283@396,,SY16-17,,131,0.207936508,Middle,,,,,,,,St. Tammany Parish
2286,Mandeville Middle School,396,St Tammany Parish School System,LA,Mandeville,70448,2525 Soult St,,[4-6],,N,,,,,,,,660,,111,27,,15286,2779,46665,,5798,1090,13328,,,174,174,,,,,,,,,LA,18065,103.821839080,6888,39.586206897,LA@2286@396,,SY16-17,,138,0.209090909,Primary,,,,,,,,St. Tammany Parish
5000,Marigny Elementary School,396,St Tammany Parish School System,LA,Mandeville,70448,1715 Viola Street,,[PK K 1],,N,,,,,,,,464,,100,20,,13501,2103,34836,,9381,1460,19572,,,174,174,,,,,,,,,LA,15604,89.678160920,10841,62.304597701,LA@5000@396,,SY16-17,,120,0.258620690,Primary,,,,,,,,St. Tammany Parish
2326,Northshore High School,396,St Tammany Parish School System,LA,Slidell,70461,100 Panther Dr,,[8-12],,N,,,,,,,,1617,,372,63,,37303,5109,71702,,9003,840,5594,,,174,174,,,,,,,,,LA,42412,243.747126437,9843,56.568965517,LA@2326@396,,SY16-17,,435,0.269016698,High,,,,,,,,St. Tammany Parish
2337,Pearl River High School,396,St Tammany Parish School System,LA,Pearl River,70452,39110 Rebel Ln,,[8-12],,N,,,,,,,,770,,345,53,,38327,5862,22370,,15462,1706,4037,,,174,174,,,,,,,,,LA,44189,253.959770115,17168,98.666666667,LA@2337@396,,SY16-17,,398,0.516883117,High,,,,,,,,St. Tammany Parish
2339,Pine View Middle School,396,St Tammany Parish School System,LA,Covington,70433,1200 West 27th Avenue,,[4-6],,N,,,,,,,,653,,399,40,,60152,5125,17657,,34874,3039,7489,,,174,174,,,,,,,,,LA,65277,375.155172414,37913,217.890804598,LA@2339@396,,SY16-17,,439,0.672281776,Primary,,,,,,,,St. Tammany Parish
2341,Pontchartrain Elementary School,396,St Tammany Parish School System,LA,Mandeville,70471,1500 W Causeway Approach,,[PK K 1-3],,N,,,,,,,,775,,149,21,,17676,2706,50448,,10089,1490,22278,,,174,174,,,,,,,,,LA,20382,117.137931034,11579,66.545977011,LA@2341@396,,SY16-17,,170,0.219354839,Primary,,,,,,,,St. Tammany Parish
2342,Riverside Elementary School,396,St Tammany Parish School System,LA,Pearl River,70452,38480 Sullivan Dr,,[1-5],,N,,,,,,,,486,,300,49,,44731,6134,14630,,34346,4706,8630,,,174,174,,,,,,,,,LA,50865,292.327586207,39052,224.436781609,LA@2342@396,,SY16-17,,349,0.718106996,Primary,,,,,,,,St. Tammany Parish
2343,Salmen High School,396,St Tammany Parish School System,LA,Slidell,70458,300 Spartan Drive,,[8-12],,N,,,,,,,,928,,524,59,,64012,6747,20592,,27162,1895,3629,,,174,173,,,,,,,,,LA,70759,409.011560694,29057,166.994252874,LA@2343@396,,SY16-17,,583,0.628232759,High,,,,,,,,St. Tammany Parish
2344,Sixth Ward Elementary School,396,St Tammany Parish School System,LA,Pearl River,70452,72360 Hwy 41,,[PK K 1-5],,N,,,,,,,,376,,239,27,,33824,3984,10820,,21420,1765,6313,,,174,174,,,,,,,,,LA,37808,217.287356322,23185,133.247126437,LA@2344@396,,SY16-17,,266,0.707446809,Primary,,,,,,,,St. Tammany Parish
2345,Slidell High School,396,St Tammany Parish School System,LA,Slidell,70458,#1 Tiger Dr,,[8-12],,N,,,,,,,,1638,,639,106,,68713,9874,40209,,19561,1641,4330,,,174,174,,,,,,,,,LA,78587,451.649425287,21202,121.850574713,LA@2345@396,,SY16-17,,745,0.454822955,High,,,,,,,,St. Tammany Parish
2346,Slidell Junior High School,396,St Tammany Parish School System,LA,Slidell,70458,333 Pennsylvania Ave,,[7-8],,N,,,,,,,,804,,391,61,,50572,7101,27365,,21555,2370,6073,,,174,174,,,,,,,,,LA,57673,331.454022989,23925,137.5,LA@2346@396,,SY16-17,,452,0.562189055,Middle,,,,,,,,St. Tammany Parish
2348,St. Tammany Junior High School,396,St Tammany Parish School System,LA,Slidell,70458,701 Cleveland Avenue,,[6-8],,N,,,,,,,,714,,467,39,,63522,5777,17371,,26508,2379,4356,,,174,174,,,,,,,,,LA,69299,398.270114943,28887,166.017241379,LA@2348@396,,SY16-17,,506,0.708683473,Middle,,,,,,,,St. Tammany Parish
2349,Tchefuncte Middle School,396,St Tammany Parish School System,LA,Mandeville,70471,1530 W Causeway Approach,,[4-6],,N,,,,,,,,865,,123,19,,13239,2282,41793,,5062,739,8869,,,174,174,,,,,,,,,LA,15521,89.201149425,5801,33.339080460,LA@2349@396,,SY16-17,,142,0.164161850,Primary,,,,,,,,St. Tammany Parish
2311,W.L. Abney Elementary School,396,St Tammany Parish School System,LA,Slidell,70458,825 Kostmayer Avenue,,[1-5],,N,,,,,,,,896,,602,54,,86643,6352,20700,,38922,2523,5891,,,174,174,,,,,,,,,LA,92995,534.454022989,41445,238.189655172,LA@2311@396,,SY16-17,,656,0.732142857,Primary,,,,,,,,St. Tammany Parish
2350,Whispering Forest Elementary School,396,St Tammany Parish School System,LA,Slidell,70458,300 Spiehler Rd,,[PK K 1-3],,N,,,,,,,,520,,236,38,,34425,5765,25617,,24594,3594,13551,,,174,174,,,,,,,,,LA,40190,230.977011494,28188,162,LA@2350@396,,SY16-17,,274,0.526923077,Primary,,,,,,,,St. Tammany Parish
2340,William Pitcher Junior High School,396,St Tammany Parish School System,LA,Covington,70433,415 S Jefferson,,[7-8],,N,,,,,,,,338,,180,32,,25058,3685,10750,,8916,589,1889,,,174,174,,,,,,,,,LA,28743,165.189655172,9505,54.626436782,LA@2340@396,,SY16-17,,212,0.627218935,Middle,,,,,,,,St. Tammany Parish
2351,Woodlake Elementary School,396,St Tammany Parish School System,LA,Mandeville,70448,1620 Livingston,,[PK K 1-3],,N,,,,,,,,622,,165,34,,23709,3849,40996,,15290,2685,19494,,,174,174,,,,,,,,,LA,27558,158.379310345,17975,103.304597701,LA@2351@396,,SY16-17,,199,0.319935691,Primary,,,,,,,,St. Tammany Parish
6263,Tallulah Charter School,801348,Tallulah Charter School,LA,Tallulah,71282,1206 North Cedar Street,,[PK K 1-8],,Y,,,,,,,,448,,448,0,,70742,0,0,,43310,0,0,,,179,179,,,,,,,,,LA,70742,395.206703911,43310,241.955307263,LA@6263@801348,220023402375,SY16-17,,448,1,Other,,,,,,,,Madison Parish
10527,Tangi Academy,801481,Tangipahoa Charter School Association,LA,Hammond,70401,106 N Oak Street,,[K 1-8],,N,,,,,,,,249,,101,22,,14596,1693,6797,,7148,541,2902,,,166,166,,,,,,,,,LA,16289,98.126506024,7689,46.319277108,LA@10527@801481,220019402418,SY16-17,,123,0.493975904,Other,,,,,,,,Tangipahoa Parish
2352,Amite Elementary Magnet School,397,Tangipahoa Parish School Board,LA,Amite,70422,300 Vernon Ave,,[PK K 1-4],,N,,,,,,,,539,,516,6,,73367,376,1002,,42708,238,447,,,167,170,,,,,,,,,LA,73743,433.782352941,42946,257.161676647,LA@2352@397,,SY16-17,,522,0.968460111,Primary,,,,,,,,Tangipahoa Parish
2353,Amite High School,397,Tangipahoa Parish School Board,LA,Amite,70422,403 S Laurel,,[8-12],,N,,,,,,,,423,,386,5,,33634,283,1571,,14764,7,507,,,170,170,,,,,,,,,LA,33917,199.511764706,14771,86.888235294,LA@2353@397,,SY16-17,,391,0.924349882,High,,,,,,,,Tangipahoa Parish
2363,Champ Cooper Elementary School,397,Tangipahoa Parish School Board,LA,Ponchatoula,70454,42350 Hwy 445,,[PK K 1-8],,N,,,,,,,,638,,430,49,,52968,3822,11203,,25096,1412,3096,,,169,169,,,,,,,,,LA,56790,336.035502959,26508,156.852071006,LA@2363@397,,SY16-17,,479,0.750783699,Other,,,,,,,,Tangipahoa Parish
2354,Chesbrough Elementary School,397,Tangipahoa Parish School Board,LA,Kentwood,70444,68495 Hwy 1054,,[PK K 1-5],,N,,,,,,,,383,,311,17,,45005,1582,3845,,25616,1009,1205,,,167,170,,,,,,,,,LA,46587,274.041176471,26625,159.431137725,LA@2354@397,,SY16-17,,328,0.856396867,Primary,,,,,,,,Tangipahoa Parish
2391,D. C. Reeves Elementary School,397,Tangipahoa Parish School Board,LA,Ponchatoula,70454,18026 Sisters Rd,,[3-4],,N,,,,,,,,698,,523,28,,69587,2820,8272,,38829,521,2694,,,165,170,,,,,,,,,LA,72407,425.923529412,39350,238.484848485,LA@2391@397,,SY16-17,,551,0.789398281,Primary,,,,,,,,Tangipahoa Parish
2371,Greenville Park Leadership Academy,397,Tangipahoa Parish School Board,LA,Hammond,70401,111 JW Davis Dr,,[PK K 1-8],,N,,,,,,,,642,,624,6,,81590,562,849,,67134,426,633,,,170,167,,,,,,,,,LA,82152,491.928143713,67560,397.411764706,LA@2371@397,,SY16-17,,630,0.981308411,Other,,,,,,,,Tangipahoa Parish
2369,Hammond Eastside Magnet,397,Tangipahoa Parish School Board,LA,Hammond,70401,45050 River Rd,,[PK K 1-8],,N,,,,,,,,1188,,842,63,,114144,5385,16768,,80270,3040,8375,,,168,170,,,,,,,,,LA,119529,703.111764706,83310,495.892857143,LA@2369@397,,SY16-17,,905,0.761784512,Other,,,,,,,,Tangipahoa Parish
2370,Hammond High Magnet School,397,Tangipahoa Parish School Board,LA,Hammond,70401,45168 River Rd,,[8-12],,N,,,,,,,,1466,,1056,56,,112381,3911,13996,,37010,489,551,,,170,170,,,,,,,,,LA,116292,684.070588235,37499,220.582352941,LA@2370@397,,SY16-17,,1112,0.758526603,High,,,,,,,,Tangipahoa Parish
2374,Hammond Westside  Elementary Montessori School,397,Tangipahoa Parish School Board,LA,Hammond,70403,2600 Westpark Ave,,[PK K 1-8],,N,,,,,,,,1145,,940,46,,126674,3052,7936,,84298,1861,3069,,,167,169,,,,,,,,,LA,129726,767.609467456,86159,515.922155689,LA@2374@397,,SY16-17,,986,0.861135371,Other,,,,,,,,Tangipahoa Parish
2378,Independence  Magnet,397,Tangipahoa Parish School Board,LA,Independence,70443,300 West 2nd St,,[PK K 1-8],,N,,,,,,,,334,,322,4,,41561,252,447,,31967,207,268,,,170,167,,,,,,,,,LA,41813,250.377245509,32174,189.258823529,LA@2378@397,,SY16-17,,326,0.976047904,Other,,,,,,,,Tangipahoa Parish
2375,Independence Elementary School,397,Tangipahoa Parish School Board,LA,Independence,70443,221 Tiger Ave,,[PK K 1-8],,N,,,,,,,,477,,450,10,,66693,1041,800,,33336,301,175,,,168,169,,,,,,,,,LA,67734,400.792899408,33637,200.220238095,LA@2375@397,,SY16-17,,460,0.964360587,Other,,,,,,,,Tangipahoa Parish
2376,Independence High School,397,Tangipahoa Parish School Board,LA,Independence,70443,270 Tiger Ave,,[8-12],,N,,,,,,,,372,,340,9,,34667,598,481,,18117,219,205,,,170,167,,,,,,,,,LA,35265,211.167664671,18336,107.858823529,LA@2376@397,,SY16-17,,349,0.938172043,High,,,,,,,,Tangipahoa Parish
2395,Jewel M. Sumner High School,397,Tangipahoa Parish School Board,LA,Kentwood,70444,15841 Hwy 440,,[8-12],,N,,,,,,,,455,,333,38,,36879,2446,6292,,10215,349,196,,,167,170,,,,,,,,,LA,39325,231.323529412,10564,63.257485030,LA@2395@397,,SY16-17,,371,0.815384615,High,,,,,,,,Tangipahoa Parish
5013,Jewel M. Sumner Middle School,397,Tangipahoa Parish School Board,LA,Kentwood,70444,15649 Highway 440,,[6-8],,N,,,,,,,,322,,263,17,,37864,1637,4561,,13367,271,805,,,167,170,,,,,,,,,LA,39501,232.358823529,13638,81.664670659,LA@5013@397,,SY16-17,,280,0.869565217,Middle,,,,,,,,Tangipahoa Parish
2380,Kentwood High Magnet School,397,Tangipahoa Parish School Board,LA,Kentwood,70444,603 9th Street,,[7-12],,N,,,,,,,,291,,280,5,,29139,147,211,,10184,2,28,,,166,170,,,,,,,,,LA,29286,172.270588235,10186,61.361445783,LA@2380@397,,SY16-17,,285,0.979381443,Other,,,,,,,,Tangipahoa Parish
2381,Loranger Elementary School,397,Tangipahoa Parish School Board,LA,Loranger,70446,54101 Martin Street,,[PK K 1-4],,N,,,,,,,,768,,565,44,,73949,4085,10594,,37555,1804,2708,,,167,170,,,,,,,,,LA,78034,459.023529412,39359,235.682634731,LA@2381@397,,SY16-17,,609,0.79296875,Primary,,,,,,,,Tangipahoa Parish
2382,Loranger High School,397,Tangipahoa Parish School Board,LA,Loranger,70446,19404 Hiatti Street,,[8-12],,N,,,,,,,,672,,409,40,,33342,1424,5938,,10556,34,515,,,170,170,,,,,,,,,LA,34766,204.505882353,10590,62.294117647,LA@2382@397,,SY16-17,,449,0.668154762,High,,,,,,,,Tangipahoa Parish
2383,Loranger Middle School,397,Tangipahoa Parish School Board,LA,Loranger,70446,54123 Allman Street,,[4-8],,N,,,,,,,,647,,445,48,,59289,3987,8794,,21365,622,1018,,,170,170,,,,,,,,,LA,63276,372.211764706,21987,129.335294118,LA@2383@397,,SY16-17,,493,0.761978362,Middle,,,,,,,,Tangipahoa Parish
2385,Lucille Nesom Memorial,397,Tangipahoa Parish School Board,LA,Tickfaw,70466,14417 Highway 442,,[PK K 1-8],,N,,,,,,,,486,,425,25,,56228,1832,2111,,34621,989,867,,,170,170,,,,,,,,,LA,58060,341.529411765,35610,209.470588235,LA@2385@397,,SY16-17,,450,0.925925926,Other,,,,,,,,Tangipahoa Parish
2399,Martha Vinyard Elementary School,397,Tangipahoa Parish School Board,LA,Ponchatoula,70454,40105 Dunson Rd,,[4-7],,N,,,,,,,,704,,504,37,,71673,4222,10958,,35240,938,2918,,,170,170,,,,,,,,,LA,75895,446.441176471,36178,212.811764706,LA@2399@397,,SY16-17,,541,0.768465909,Middle,,,,,,,,Tangipahoa Parish
2355,Midway Elementary School,397,Tangipahoa Parish School Board,LA,Tickfaw,70466,48405 Hwy. 51,,[PK K 1-3],,N,,,,,,,,466,,430,13,,60301,1043,1593,,50626,1097,1169,,,168,169,,,,,,,,,LA,61344,362.982248521,51723,307.875,LA@2355@397,,SY16-17,,443,0.950643777,Primary,,,,,,,,Tangipahoa Parish
2356,Natalbany Middle,397,Tangipahoa Parish School Board,LA,Tickfaw,70466,47370 N Morrison Blvd,,[4-8],,N,,,,,,,,427,,394,12,,57079,1101,1942,,40437,546,770,,,167,170,,,,,,,,,LA,58180,342.235294118,40983,245.407185629,LA@2356@397,,SY16-17,,406,0.950819672,Middle,,,,,,,,Tangipahoa Parish
2379,O.W. Dillon Memorial Elementary School,397,Tangipahoa Parish School Board,LA,Kentwood,70444,1541 C. B. Temple Rd,,[PK K 1-6],,N,,,,,,,,377,,374,2,,57172,28,204,,39262,22,95,,,166,170,,,,,,,,,LA,57200,336.470588235,39284,236.650602410,LA@2379@397,,SY16-17,,376,0.997347480,Primary,,,,,,,,Tangipahoa Parish
2386,Perrin Early Learning Center,397,Tangipahoa Parish School Board,LA,Ponchatoula,70454,350 W Ash St,,[PK K],,N,,,,,,,,415,,320,14,,34050,853,3222,,23017,441,1747,,,161,164,,,,,,,,,LA,34903,212.823170732,23458,145.701863354,LA@2386@397,,SY16-17,,334,0.804819277,Primary,,,,,,,,Tangipahoa Parish
2388,Ponchatoula High School,397,Tangipahoa Parish School Board,LA,Ponchatoula,70454,19452 Hwy 22 E,,[8-12],,N,,,,,,,,1807,,1021,94,,80562,4751,17724,,27244,1083,2709,,,166,170,,,,,,,,,LA,85313,501.841176471,28327,170.644578313,LA@2388@397,,SY16-17,,1115,0.617044826,High,,,,,,,,Tangipahoa Parish
2389,Ponchatoula Junior High School,397,Tangipahoa Parish School Board,LA,Ponchatoula,70454,315 E Oak St,,[7-8],,N,,,,,,,,731,,498,36,,67538,3568,11596,,31473,1071,3269,,,168,170,,,,,,,,,LA,71106,418.270588235,32544,193.714285714,LA@2389@397,,SY16-17,,534,0.730506156,Middle,,,,,,,,Tangipahoa Parish
2393,Roseland Elementary Montessori School,397,Tangipahoa Parish School Board,LA,Roseland,70456,12516 Time Avenue,,[PK K 1-8],,N,,,,,,,,470,,358,20,,47835,1487,7473,,21592,340,1029,,,168,169,,,,,,,,,LA,49322,291.846153846,21932,130.547619048,LA@2393@397,,SY16-17,,378,0.804255319,Other,,,,,,,,Tangipahoa Parish
3304,Southeastern LA University Lab School,397,Tangipahoa Parish School Board,LA,Hammond,70402,1200 North General Pershing,,[K 1-8],,N,,,,,,,,227,,74,12,,10023,749,9506,,2490,176,1278,,,170,169,,,,,,,,,LA,10772,63.739644970,2666,15.682352941,LA@3304@397,,SY16-17,,86,0.378854626,Other,,,,,,,,Tangipahoa Parish
2394,Spring Creek Elementary School,397,Tangipahoa Parish School Board,LA,Kentwood,70444,72961 Hwy 1061,,[PK K 1-5],,N,,,,,,,,352,,279,25,,39212,1907,3908,,29421,1066,2275,,,168,169,,,,,,,,,LA,41119,243.307692308,30487,181.470238095,LA@2394@397,,SY16-17,,304,0.863636364,Primary,,,,,,,,Tangipahoa Parish
5193,Tangipahoa Alternative Solutions Program,397,Tangipahoa Parish School Board,LA,Hammond,70401-0000,411 Crystal Street,,[K 1-12],,N,,,,,,,,111,,102,2,,12829,165,219,,8369,133,77,,,170,170,,,,,,,,,LA,12994,76.435294118,8502,50.011764706,LA@5193@397,,SY16-17,,104,0.936936937,Other,,,,,,,,Tangipahoa Parish
2398,Tucker Memorial Elementary School,397,Tangipahoa Parish School Board,LA,Ponchatoula,70454,310 S Third St,,[1-2],,N,,,,,,,,605,,424,29,,57713,2122,9262,,26728,663,3124,,,167,170,,,,,,,,,LA,59835,351.970588235,27391,164.017964072,LA@2398@397,,SY16-17,,453,0.748760331,Other,,,,,,,,Tangipahoa Parish
2400,West Side Middle School,397,Tangipahoa Parish School Board,LA,Amite,70422,401 W Oak St,,[4-8],,N,,,,,,,,411,,383,8,,53691,597,1399,,19112,49,220,,,168,169,,,,,,,,,LA,54288,321.230769231,19161,114.053571429,LA@2400@397,,SY16-17,,391,0.951338200,Middle,,,,,,,,Tangipahoa Parish
2401,Woodland Park Elementary Magnet School,397,Tangipahoa Parish School Board,LA,Hammond,70403,1000 Range Rd,,[PK K 1-8],,N,,,,,,,,621,,574,5,,76849,353,1607,,52305,297,908,,,170,170,,,,,,,,,LA,77202,454.129411765,52602,309.423529412,LA@2401@397,,SY16-17,,579,0.932367150,Other,,,,,,,,Tangipahoa Parish
2406,Newellton Elementary School,398,Tensas Parish School Board,LA,Newellton,71357,400 Verona St,,[PK K 1-8],,Y,,,,,,,,144,,144,0,,22302,0,0,,19755,0,0,,,169,169,,,,,,,,,LA,22302,131.964497041,19755,116.893491124,LA@2406@398,,SY16-17,,144,1,Other,,,,,,,,Tensas Parish
2408,Tensas Elementary School,398,Tensas Parish School Board,LA,St Joseph,71366,Rt. 2 Box 306,,[PK K 1-6],,Y,,,,,,,,205,,205,0,,30283,0,0,,29376,0,0,,,169,169,,,,,,,,,LA,30283,179.189349112,29376,173.822485207,LA@2408@398,,SY16-17,,205,1,Primary,,,,,,,,Tensas Parish
2403,Tensas High School,398,Tensas Parish School Board,LA,St Joseph,71366,720 Plank Road,,[7-12],,Y,,,,,,,,268,,268,0,,35674,0,0,,27290,0,0,,,169,169,,,,,,,,,LA,35674,211.088757396,27290,161.479289941,LA@2403@398,,SY16-17,,268,1,Other,,,,,,,,Tensas Parish
2410,Acadian Elementary School,399,Terrebonne Parish School Board,LA,Houma,70363,1020 Saadi St,,[PK K 1-4],,Y,,,,,,,,798,,798,0,,118358,0,0,,72861,0,0,,,176,177,,,,,,,,,LA,118358,668.689265537,72861,413.982954545,LA@2410@399,,SY16-17,,798,1,Primary,,,,,,,,Terrebonne Parish
2411,Bayou Black Elementary School,399,Terrebonne Parish School Board,LA,Houma,70360,4449 Byu Black Dr,,[PK K 1-6],,Y,,,,,,,,206,,206,0,,29502,0,0,,17656,0,0,,,176,177,,,,,,,,,LA,29502,166.677966102,17656,100.318181818,LA@2411@399,,SY16-17,,206,1,Primary,,,,,,,,Terrebonne Parish
2413,Bourg Elementary School,399,Terrebonne Parish School Board,LA,Bourg,70343,4413 St. Andrew Street,,[PK K 1-4],,N,,,,,,,,481,,210,46,,25508,4005,15117,,11135,1259,4400,,,176,177,,,,,,,,,LA,29513,166.740112994,12394,70.420454545,LA@2413@399,,SY16-17,,256,0.532224532,Primary,,,,,,,,Terrebonne Parish
2358,Broadmoor Elementary School,399,Terrebonne Parish School Board,LA,Houma,70364,1010 Broadmoor Ave,,[PK K 1-6],,Y,,,,,,,,626,,626,0,,88003,0,0,,40421,0,0,,,176,177,,,,,,,,,LA,88003,497.192090395,40421,229.664772727,LA@2358@399,,SY16-17,,626,1,Primary,,,,,,,,Terrebonne Parish
2359,Caldwell Middle School,399,Terrebonne Parish School Board,LA,Schriever,70395,445 Hwy 311,,[4-6],,Y,,,,,,,,375,,375,0,,53983,0,0,,22237,0,0,,,176,177,,,,,,,,,LA,53983,304.988700565,22237,126.346590909,LA@2359@399,,SY16-17,,375,1,Primary,,,,,,,,Terrebonne Parish
2360,Coteau-Bayou Blue Elementary School,399,Terrebonne Parish School Board,LA,Houma,70364,2550 Coteau Rd,,[PK K 1-6],,Y,,,,,,,,776,,776,0,,109544,0,0,,61092,0,0,,,176,177,,,,,,,,,LA,109544,618.892655367,61092,347.113636364,LA@2360@399,,SY16-17,,776,1,Primary,,,,,,,,Terrebonne Parish
2414,Dularge Elementary School,399,Terrebonne Parish School Board,LA,Theriot,70397,1327 Bayou Dularge Road,,[PK K 1-6],,Y,,,,,,,,374,,374,0,,44948,0,0,,35634,0,0,,,176,177,,,,,,,,,LA,44948,253.943502825,35634,202.465909091,LA@2414@399,,SY16-17,,374,1,Primary,,,,,,,,Terrebonne Parish
2688,East Houma Elementary School,399,Terrebonne Parish School Board,LA,Houma,70363,222 Connely St,,[PK K 1-3],,Y,,,,,,,,405,,405,0,,62283,0,0,,41526,0,0,,,176,177,,,,,,,,,LA,62283,351.881355932,41526,235.943181818,LA@2688@399,,SY16-17,,405,1,Primary,,,,,,,,Terrebonne Parish
2424,Ellender Memorial High School,399,Terrebonne Parish School Board,LA,Houma,70363,3012 Patriot Dr,,[9-12],,Y,,,,,,,,1001,,1001,0,,95348,0,0,,46036,0,0,,,176,177,,,,,,,,,LA,95348,538.689265537,46036,261.568181818,LA@2424@399,,SY16-17,,1001,1,High,,,,,,,,Terrebonne Parish
2696,Elysian Fields Middle School,399,Terrebonne Parish School Board,LA,Houma,70363,700 Hibernia Pl,,[4-6],,Y,,,,,,,,420,,420,0,,60125,0,0,,33974,0,0,,,176,177,,,,,,,,,LA,60125,339.689265537,33974,193.034090909,LA@2696@399,,SY16-17,,420,1,Primary,,,,,,,,Terrebonne Parish
2427,Evergreen Junior High School,399,Terrebonne Parish School Board,LA,Houma,70360,5000 W Main St,,[7-8],,N,,,,,,,,718,,441,65,,50365,6065,13638,,16703,819,1003,,,176,177,,,,,,,,,LA,56430,318.813559322,17522,99.556818182,LA@2427@399,,SY16-17,,506,0.704735376,Middle,,,,,,,,Terrebonne Parish
2691,Gibson Elementary School,399,Terrebonne Parish School Board,LA,Gibson,70356,6357 S. Bayou Black Drive,,[PK K 1-6],,Y,,,,,,,,211,,211,0,,30524,0,0,,21901,0,0,,,176,177,,,,,,,,,LA,30524,172.451977401,21901,124.4375,LA@2691@399,,SY16-17,,211,1,Primary,,,,,,,,Terrebonne Parish
2430,Grand Caillou Elementary School,399,Terrebonne Parish School Board,LA,Dulac,70353,6741 Grand Caillou Rd,,[PK K 1-4],,Y,,,,,,,,529,,529,0,,76012,0,0,,40074,0,0,,,176,177,,,,,,,,,LA,76012,429.446327684,40074,227.693181818,LA@2430@399,,SY16-17,,529,1,Primary,,,,,,,,Terrebonne Parish
